age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
47,7,1,3,1,0,0,0,6,4,377,1,999,0,1,-1.801757574081421,92.89348602294922,-46.18565368652344,1.3385257720947266,5099.30517578125,0
37,7,1,3,0,2,0,0,6,0,81,2,999,1,0,-1.8011387586593628,92.8954086303711,-46.1943359375,1.2498199939727783,5099.3330078125,0
53,5,0,3,1,2,0,0,3,3,256,1,999,0,1,1.3979299068450928,93.91637420654297,-42.70305633544922,4.956976413726807,5228.0830078125,0
27,7,2,3,0,2,0,1,6,4,386,1,999,0,1,1.0992534160614014,93.99210357666016,-36.414405822753906,4.853949546813965,5191.14794921875,0
42,9,1,5,0,2,0,1,6,4,280,3,999,0,1,1.0978379249572754,93.99443817138672,-36.40035629272461,4.8564229011535645,5190.8671875,0
44,9,1,5,0,2,0,1,6,2,515,2,999,0,1,1.0956329107284546,93.99372863769531,-36.40092849731445,4.856934547424316,5191.1015625,0
55,1,1,0,1,2,0,1,6,1,262,1,999,0,1,1.098095417022705,93.99354553222656,-36.416099548339844,4.854767322540283,5190.8720703125,0
38,1,1,7,1,0,2,1,6,4,181,1,999,0,1,1.099085807800293,93.99263000488281,-36.4094123840332,4.856762409210205,5190.97021484375,0
38,11,0,3,1,2,0,1,6,4,107,3,999,0,1,1.1006810665130615,93.99295043945312,-36.401004791259766,4.856620788574219,5190.94189453125,0
31,1,1,2,0,2,0,0,3,4,124,1,999,0,1,1.3968664407730103,93.91844177246094,-42.707576751708984,4.960329532623291,5228.01611328125,0
29,2,2,6,0,2,0,0,0,0,737,2,999,0,1,-1.7960211038589478,93.07567596435547,-47.071189880371094,1.413386344909668,5099.35107421875,0
34,9,0,7,0,2,0,0,3,2,46,21,999,0,1,1.395500898361206,93.91798400878906,-42.69514846801758,4.968219757080078,5228.04296875,0
33,1,1,2,1,0,0,0,6,4,803,2,11,1,2,-1.7964965105056763,92.89464569091797,-46.17986297607422,1.3372697830200195,5099.283203125,0
77,5,1,7,0,0,0,0,1,4,144,8,999,2,0,-1.6992855072021484,94.0270767211914,-38.29480743408203,0.9116893410682678,4991.5615234375,0
31,7,0,3,1,0,0,0,6,2,125,1,999,0,1,-1.7980597019195557,92.89422607421875,-46.187591552734375,1.331235408782959,5099.21484375,0
59,11,1,7,0,2,0,0,3,2,53,2,999,0,1,1.3980727195739746,93.91703033447266,-42.692535400390625,4.959216594696045,5228.1,0
38,1,1,0,1,0,0,1,4,4,95,2,999,0,1,1.3983020782470703,94.46244812011719,-41.800086975097656,4.954569339752197,5228.1,0
53,5,1,3,0,0,0,0,3,0,719,2,999,0,1,1.3992033004760742,93.9186019897461,-42.70598602294922,4.961658477783203,5228.02001953125,0
44,3,1,3,0,0,0,0,7,0,144,6,999,1,0,-0.09928259253501892,93.20148468017578,-41.99738693237305,4.02233362197876,5195.66552734375,0
36,1,1,1,0,2,0,0,7,4,799,6,999,0,1,-0.10118699073791504,93.2006607055664,-41.98378372192383,4.1192522048950195,5195.93896484375,0
54,5,1,2,1,0,0,1,6,0,370,2,999,0,1,1.0944571495056152,93.99345397949219,-36.40183639526367,4.85439920425415,5190.798828125,0
27,0,1,5,0,2,0,0,6,2,267,1,999,1,0,-1.7986714839935303,92.89421081542969,-46.199520111083984,1.269871473312378,5099.42236328125,0
33,0,1,5,0,0,0,0,3,1,209,1,999,0,1,1.3997560739517212,93.9172134399414,-42.69819259643555,4.957211971282959,5227.76904296875,0
39,7,2,3,0,2,0,0,3,2,91,5,999,0,1,1.3978209495544434,93.91751098632812,-42.696128845214844,4.970236301422119,5228.1,0
29,9,1,5,0,0,0,1,6,3,64,1,999,0,1,1.1000020503997803,93.99346923828125,-36.407222747802734,4.849510192871094,5190.94482421875,0
42,0,2,6,1,2,2,0,3,0,115,1,999,0,1,1.3980087041854858,93.91661834716797,-42.696128845214844,4.95721435546875,5228.1,0
82,5,1,3,1,2,0,0,6,1,136,3,999,0,1,-1.7954699993133545,93.87681579589844,-40.006011962890625,0.6880500912666321,5008.95361328125,0
31,6,1,6,0,2,0,0,1,4,16,10,999,0,1,1.3990843296051025,93.4446029663086,-36.11420822143555,4.962986946105957,5227.97216796875,0
42,6,1,6,0,0,0,1,6,0,493,2,999,0,1,1.1016793251037598,93.993408203125,-36.40297317504883,4.858755111694336,5191.03955078125,0
28,9,1,3,0,2,0,0,9,1,89,1,6,1,2,-3.38854718208313,92.38227844238281,-29.82558822631836,0.79941326379776,5017.8212890625,0
68,5,1,5,0,1,1,0,6,2,238,7,999,2,0,-1.7924648523330688,93.87483215332031,-40.00162887573242,0.6935248970985413,5008.9775390625,0
32,7,0,2,1,0,0,0,3,4,69,2,999,0,1,1.3997018337249756,93.91680908203125,-42.69904327392578,4.961389064788818,5227.9169921875,0
32,0,2,3,0,0,0,1,6,4,387,2,999,0,1,1.0984885692596436,93.99370574951172,-36.4019660949707,4.855374336242676,5191.02490234375,0
37,1,1,2,0,0,0,1,4,0,124,4,999,0,1,1.4,94.46331787109375,-41.79521560668945,4.960087299346924,5228.1,0
30,0,1,6,0,2,0,1,6,0,238,3,999,0,1,1.0955913066864014,93.99266052246094,-36.39636993408203,4.85726261138916,5191.22802734375,0
45,2,0,6,0,1,1,0,6,0,61,2,999,0,1,-1.7960050106048584,92.89530181884766,-46.186798095703125,1.2547292709350586,5099.20068359375,0
25,8,2,6,0,0,0,1,6,2,13,5,998,0,1,-1.7989648580551147,92.89352416992188,-46.19715881347656,1.266892433166504,5099.2216796875,0
34,9,1,6,0,2,0,1,6,3,226,2,999,0,1,1.1009442806243896,93.99492645263672,-36.399478912353516,4.857874870300293,5191.01513671875,0
52,0,1,3,0,0,0,0,7,0,165,1,999,1,0,-0.09902416169643402,93.2000732421875,-41.98759078979492,4.017945766448975,5195.7421875,0
47,0,1,3,0,2,0,0,1,3,292,1,999,0,1,1.399492859840393,93.44506072998047,-36.09462356567383,4.96103048324585,5228.06591796875,0
31,0,1,6,1,0,0,1,6,0,254,2,999,0,1,1.1007847785949707,93.99520874023438,-36.4015007019043,4.855955123901367,5190.89892578125,0
25,1,2,2,0,2,0,0,3,1,244,7,999,0,1,1.3995569944381714,93.91848754882812,-42.68669509887695,4.959751605987549,5227.984375,0
51,1,1,0,0,0,0,0,6,4,105,4,999,0,1,-1.794162631034851,92.89386749267578,-46.205047607421875,1.28358793258667,5099.35205078125,0
31,1,2,1,1,0,0,0,6,1,134,3,999,0,1,-1.7962663173675537,92.89396667480469,-46.20307922363281,1.300894021987915,5099.39404296875,0
51,1,1,2,1,0,0,1,6,0,304,2,999,0,1,1.0983442068099976,93.9931640625,-36.411842346191406,4.857838153839111,5191.0625,0
28,7,1,3,0,0,0,0,3,0,117,2,999,0,1,1.3980872631072998,93.91838073730469,-42.701873779296875,4.965516090393066,5228.1,0
43,10,0,2,0,0,0,0,3,1,398,7,999,0,1,1.3994898796081543,93.91764068603516,-42.69188690185547,4.963931083679199,5228.02587890625,0
45,1,1,2,1,2,0,0,0,3,73,4,999,0,1,-1.7997357845306396,93.0751953125,-47.10158920288086,1.4219934940338135,5099.189453125,0
73,5,1,0,0,2,0,0,1,0,305,1,999,0,1,-2.8932762145996094,92.20304870605469,-31.423582077026367,0.8858969807624817,5076.15380859375,0
31,1,1,2,1,2,0,1,4,0,191,3,999,0,1,1.4,94.46409606933594,-41.79895782470703,4.9546942710876465,5228.1,0
41,0,1,3,0,0,0,1,6,4,254,2,998,0,1,1.100379228591919,93.99361419677734,-36.40166091918945,4.860293865203857,5191.0478515625,0
33,6,1,6,0,2,0,0,1,3,173,3,999,0,1,1.4,93.44548797607422,-36.10118865966797,4.96351432800293,5228.0859375,0
58,1,1,0,0,0,0,1,4,1,469,2,999,0,1,1.3988703489303589,94.46602630615234,-41.78717041015625,4.863729000091553,5228.04296875,0
52,4,1,6,1,0,0,1,6,1,467,5,999,0,1,1.0973204374313354,93.99282836914062,-36.398643493652344,4.855280876159668,5190.9990234375,0
50,7,1,1,0,0,0,1,6,3,376,1,999,0,1,1.0968443155288696,93.99320220947266,-36.40313720703125,4.853316783905029,5190.8759765625,0
77,5,0,0,0,0,0,0,0,2,154,1,999,1,0,-1.798006534576416,93.07726287841797,-47.084503173828125,1.3672828674316406,5098.98779296875,0
36,1,1,7,1,2,2,1,6,4,162,3,999,0,1,1.0995585918426514,93.99290466308594,-36.4022216796875,4.854374885559082,5190.8994140625,0
46,0,1,3,1,0,0,0,1,0,49,3,999,0,1,1.3966580629348755,93.44400787353516,-36.11096954345703,4.966310024261475,5227.93896484375,0
50,2,1,0,1,0,0,0,3,2,235,2,999,0,1,1.3943861722946167,93.91732025146484,-42.6989631652832,4.951462745666504,5227.97509765625,0
58,1,1,0,0,0,2,0,3,2,265,3,999,0,1,1.3989765644073486,93.9175796508789,-42.69546890258789,4.960402965545654,5228.1,0
35,9,1,5,0,0,0,0,3,2,126,4,999,0,1,1.397220492362976,93.91722106933594,-42.68111038208008,4.9681267738342285,5228.1,0
59,9,0,2,0,2,0,0,3,4,85,13,999,0,1,1.3954803943634033,93.91796112060547,-42.696842193603516,4.961248397827148,5227.9345703125,0
48,7,1,3,0,0,0,1,6,4,18,18,999,0,1,1.0981868505477905,93.99382781982422,-36.40074157714844,4.860342025756836,5190.890625,0
40,1,1,2,0,0,0,1,4,0,46,4,999,0,1,1.3957258462905884,94.46293640136719,-41.802703857421875,4.9520063400268555,5227.9619140625,0
46,4,0,3,0,2,2,0,7,4,122,2,998,0,1,-0.10114823281764984,93.20145416259766,-41.989261627197266,4.1192193031311035,5195.77783203125,0
36,0,2,6,0,2,0,1,7,2,106,1,999,0,1,-0.10044610500335693,93.19995880126953,-41.99177932739258,4.075108051300049,5195.7900390625,0
34,0,2,6,0,0,0,0,7,2,509,2,999,0,1,-3.393502712249756,92.65036010742188,-30.11920738220215,0.7205122113227844,5017.57373046875,0
23,9,2,5,0,2,0,1,3,3,9,1,999,0,1,-1.6957873106002808,94.2132339477539,-40.297664642333984,0.8957470059394836,4991.70703125,0
33,0,2,3,0,2,2,1,4,0,15,26,999,0,1,1.4,94.46414947509766,-41.78728485107422,4.954533576965332,5227.869140625,0
34,7,1,3,0,2,0,0,4,3,136,1,998,2,0,-2.891573429107666,92.96209716796875,-40.79545593261719,1.2656185626983643,5076.416015625,0
43,10,1,3,1,2,0,0,3,1,149,5,999,0,1,1.3962701559066772,93.91819763183594,-42.706844329833984,4.958526134490967,5227.99267578125,0
49,6,1,5,1,0,0,0,1,3,431,9,999,0,1,1.395857334136963,93.44461059570312,-36.09892654418945,4.9604339599609375,5228.00732421875,0
38,1,1,0,0,0,2,1,6,3,144,1,999,0,1,1.0991966724395752,93.99430847167969,-36.4080924987793,4.85874080657959,5190.91748046875,0
39,10,1,2,0,2,0,0,7,1,151,1,999,0,1,-0.10082271695137024,93.20055389404297,-42.01036071777344,4.194370746612549,5195.72607421875,0
55,9,1,3,0,2,2,0,0,3,377,3,999,0,1,-1.7975916862487793,93.07425689697266,-47.09809875488281,1.4593663215637207,5099.07666015625,0
35,1,1,2,0,2,0,0,6,0,219,2,999,0,1,-1.7962099313735962,92.89303588867188,-46.197242736816406,1.3128674030303955,5099.1572265625,0
32,1,1,5,1,2,0,0,6,2,196,2,999,1,0,-1.795910358428955,92.89378356933594,-46.20238494873047,1.3290846347808838,5099.0927734375,0
58,5,0,3,0,0,2,0,4,3,143,1,999,0,1,-2.89483904838562,92.96481323242188,-40.79680252075195,1.2645771503448486,5076.4501953125,0
28,6,1,2,0,2,0,0,6,0,144,5,999,0,1,-1.7951074838638306,92.89395904541016,-46.19380187988281,1.2558526992797852,5099.064453125,0
55,10,1,3,0,2,2,0,3,0,729,1,999,0,1,1.3998041152954102,93.91587829589844,-42.696136474609375,4.962364673614502,5228.02001953125,0
59,4,1,1,1,2,0,1,4,1,181,16,999,0,1,1.3963147401809692,94.4628677368164,-41.80154037475586,4.860843658447266,5228.1,0
36,0,1,6,0,2,2,0,6,1,77,1,999,0,1,-1.79434335231781,92.89444732666016,-46.17818069458008,1.2656071186065674,5099.3955078125,0
33,6,1,2,1,2,0,0,3,2,152,1,999,0,1,1.4,93.91801452636719,-42.69126510620117,4.965687274932861,5227.76806640625,0
55,2,1,6,1,0,0,0,3,2,58,2,999,0,1,1.397541880607605,93.91748809814453,-42.69447326660156,4.959386348724365,5227.80810546875,0
29,7,2,2,0,2,0,0,6,0,78,2,999,1,0,-1.798922061920166,92.8927993774414,-46.204341888427734,1.2587127685546875,5099.232421875,0
33,7,0,3,0,2,0,1,4,0,53,4,999,0,1,1.3973820209503174,94.46493530273438,-41.80862045288086,4.955318450927734,5227.89599609375,0
30,9,1,5,0,2,0,0,3,1,466,3,999,0,1,1.3946701288223267,93.9173583984375,-42.69927978515625,4.960538864135742,5228.02587890625,0
37,0,1,3,0,1,1,0,7,2,517,2,999,0,1,-0.10142850875854492,93.20018005371094,-42.0003776550293,4.074298858642578,5195.69482421875,0
25,7,0,3,0,0,0,1,6,2,220,4,999,0,1,1.097671627998352,93.99297332763672,-36.41226577758789,4.854642868041992,5190.89501953125,0
37,0,1,3,0,0,2,0,6,2,198,2,999,0,1,-1.7948640584945679,92.89389038085938,-46.183475494384766,1.331958293914795,5099.36962890625,0
38,1,1,2,0,0,0,0,7,2,89,1,999,0,1,-0.09549687802791595,93.20047760009766,-41.99588394165039,4.072524070739746,5195.63916015625,0
37,0,1,6,0,0,2,0,1,1,170,3,999,0,1,1.3943499326705933,93.44503784179688,-36.09245681762695,4.965015411376953,5228.01806640625,0
57,4,1,6,0,2,0,0,1,2,18,11,999,0,1,1.3970191478729248,93.44415283203125,-36.10590744018555,4.962996006011963,5228.1,0
42,7,0,1,0,0,0,1,4,1,71,2,999,0,1,1.3993312120437622,94.46379852294922,-41.78419494628906,4.958630084991455,5228.08056640625,0
34,1,2,2,1,2,0,0,0,1,90,2,999,1,0,-1.7966349124908447,93.07666778564453,-47.09221649169922,1.4064955711364746,5099.28369140625,0
31,8,2,3,0,2,0,0,0,0,755,3,999,0,1,-1.8000695705413818,93.07563781738281,-47.093875885009766,1.4093103408813477,5099.01904296875,0
59,3,1,1,0,2,0,1,6,4,329,1,999,0,1,1.0976455211639404,93.9927749633789,-36.41263198852539,4.854917049407959,5191.14404296875,0
42,0,2,6,1,2,2,1,6,4,62,3,999,0,1,1.0958263874053955,93.99396514892578,-36.39187240600586,4.857646465301514,5190.81298828125,0
31,4,1,6,0,0,2,0,6,2,131,2,999,2,0,-1.7970805168151855,92.89473724365234,-46.180355072021484,1.3332343101501465,5099.2958984375,0
50,1,1,2,1,1,1,1,3,2,90,1,999,0,1,1.3984378576278687,93.9172134399414,-42.693443298339844,4.963616371154785,5227.953125,0
35,1,1,5,0,2,0,0,7,1,345,1,999,0,1,-0.10264864563941956,93.20132446289062,-41.99357986450195,4.191281795501709,5195.76904296875,0
43,7,1,5,0,0,0,0,0,1,230,1,999,0,1,-1.7970125675201416,93.07730102539062,-47.091434478759766,1.4695441722869873,5099.1796875,0
29,0,2,6,0,0,0,1,6,3,122,3,999,0,1,1.0987114906311035,93.99434661865234,-36.405967712402344,4.859170913696289,5190.98388671875,0
38,9,0,5,0,2,0,0,1,0,130,1,999,0,1,1.3972045183181763,93.44384002685547,-36.11953353881836,4.96461820602417,5228.1,0
36,4,2,6,0,2,0,0,3,0,381,1,999,0,1,1.3957219123840332,93.9166259765625,-42.68990707397461,4.958970069885254,5228.1,0
31,9,2,5,0,2,0,0,1,3,242,1,999,0,1,1.4,93.44402313232422,-36.101829528808594,4.961735725402832,5228.03125,0
30,9,2,5,0,2,0,1,6,2,245,4,999,0,1,1.1012864112854004,93.99303436279297,-36.40903091430664,4.858260631561279,5191.00390625,0
28,9,2,2,0,0,0,0,6,3,224,1,999,0,1,-1.7991161346435547,92.8929214477539,-46.20126724243164,1.2943768501281738,5099.0205078125,0
35,1,1,2,0,2,0,0,7,0,12,2,999,0,1,-0.09681490063667297,93.2013168334961,-41.99623489379883,4.024598121643066,5195.828125,0
40,7,1,7,1,0,0,1,4,2,44,6,999,0,1,1.4,94.4644775390625,-41.79409408569336,4.960025787353516,5228.07958984375,0
59,1,1,0,1,2,2,1,4,1,69,6,999,0,1,1.3968976736068726,94.46305847167969,-41.801631927490234,4.953507423400879,5228.087890625,0
41,0,1,3,0,0,0,0,1,1,89,1,999,0,1,-2.8975324630737305,92.20342254638672,-31.425098419189453,0.8884468674659729,5076.3818359375,0
29,1,2,2,0,0,0,1,6,0,267,14,999,0,1,1.1015090942382812,93.99514770507812,-36.4036979675293,4.860433578491211,5191.04931640625,0
35,2,2,2,0,2,0,0,7,1,42,2,999,0,1,-0.09899477660655975,93.20057678222656,-42.00447082519531,4.194770812988281,5195.849609375,0
34,1,1,0,0,0,0,1,3,1,252,4,999,0,1,1.3979181051254272,93.91858673095703,-42.70294952392578,4.959903717041016,5227.93798828125,0
44,7,1,3,0,2,0,0,6,3,358,1,999,1,0,-1.7977447509765625,92.89387512207031,-46.20124816894531,1.342890977859497,5099.18408203125,0
53,0,0,6,0,2,2,0,9,0,169,2,999,1,0,-3.3963215351104736,92.38133239746094,-29.80864715576172,0.7446854710578918,5017.705078125,0
37,4,2,6,0,2,0,0,7,3,241,2,999,1,0,-0.1006280928850174,93.19964599609375,-41.98994827270508,4.151112079620361,5195.79052734375,0
33,1,1,2,0,2,0,1,6,3,221,3,999,0,1,-1.7982937097549438,92.89427185058594,-46.18880844116211,1.2897026538848877,5099.0400390625,0
28,7,1,3,0,2,2,1,6,1,114,2,999,0,1,1.1024266481399536,93.99413299560547,-36.408836364746094,4.854502201080322,5190.99853515625,0
57,5,1,6,0,2,0,1,4,0,59,2,999,0,1,1.3963491916656494,94.46215057373047,-41.7972412109375,4.964128494262695,5228.04345703125,0
30,0,2,6,0,0,0,0,1,4,340,2,999,0,1,1.4,93.44499206542969,-36.109344482421875,4.963860034942627,5227.8515625,0
41,7,2,3,1,2,0,0,6,0,77,2,999,0,1,-1.7964075803756714,92.89379119873047,-46.181640625,1.3172595500946045,5099.23486328125,0
38,0,2,6,0,0,2,0,6,2,266,2,999,1,0,-1.7984930276870728,92.89241027832031,-46.187007904052734,1.330620527267456,5099.35205078125,0
34,7,1,3,0,0,0,0,3,4,234,11,999,0,1,1.396693229675293,93.9173812866211,-42.69317626953125,4.961039066314697,5228.00732421875,0
44,1,1,1,0,2,2,1,6,4,344,1,999,0,1,1.100234866142273,93.99369049072266,-36.402488708496094,4.856141090393066,5190.8046875,0
29,9,1,6,0,0,2,0,1,4,80,1,999,0,1,1.393484115600586,93.44496154785156,-36.11217498779297,4.960616588592529,5227.9873046875,0
53,1,1,2,0,2,0,1,6,4,61,1,999,0,1,1.0969291925430298,93.99164581298828,-36.39885711669922,4.8594560623168945,5190.92236328125,0
59,5,1,7,1,0,0,1,6,1,188,1,999,0,1,1.1002662181854248,93.99298858642578,-36.40432357788086,4.856815338134766,5190.93115234375,0
38,9,1,5,0,0,0,1,4,4,147,1,998,0,1,1.4,94.46183013916016,-41.799415588378906,4.857977867126465,5228.1,0
50,1,1,1,0,0,0,1,6,1,166,1,998,0,1,1.1008775234222412,93.99180603027344,-36.400814056396484,4.858509063720703,5190.91748046875,0
59,5,1,0,0,2,2,1,4,1,321,1,999,0,1,1.4,94.46477508544922,-41.80018997192383,4.96450138092041,5228.0498046875,0
53,5,0,5,0,0,0,0,1,1,120,3,999,0,1,1.397156834602356,93.44375610351562,-36.11349868774414,4.957785129547119,5227.9169921875,0
38,1,1,2,1,1,1,1,4,0,430,1,999,0,1,1.4,94.4639892578125,-41.80253601074219,4.963754653930664,5228.04736328125,0
53,4,1,3,0,2,0,0,6,1,383,2,999,1,0,-1.7984087467193604,92.89409637451172,-46.2105712890625,1.3590734004974365,5099.3515625,0
22,1,1,5,0,2,0,0,3,0,143,5,999,0,1,1.3988611698150635,93.91881561279297,-42.68843078613281,4.965315818786621,5228.01025390625,0
38,9,2,3,0,2,2,0,1,3,97,1,999,0,1,1.3990839719772339,93.4444351196289,-36.111026763916016,4.962852478027344,5227.9755859375,0
36,1,1,1,0,0,0,0,0,0,427,2,999,1,0,-1.7944250106811523,93.07611083984375,-47.09223556518555,1.411515235900879,5099.3251953125,0
38,7,0,1,0,0,0,1,6,2,180,1,999,0,1,1.099334716796875,93.99407196044922,-36.40419006347656,4.854099750518799,5191.01513671875,0
43,1,1,1,0,0,2,0,6,3,175,1,999,0,1,-1.800101399421692,92.89384460449219,-46.184471130371094,1.3454194068908691,5099.06982421875,0
54,5,1,0,1,2,0,0,1,4,175,5,999,0,1,1.3996917009353638,93.44468688964844,-36.09157943725586,4.967290878295898,5228.0517578125,0
50,2,1,0,1,0,0,0,3,2,236,2,999,0,1,1.3981033563613892,93.91737365722656,-42.70638656616211,4.958668231964111,5228.01953125,0
29,7,1,3,0,2,0,1,6,2,558,6,999,0,1,1.0957530736923218,93.9946060180664,-36.40705490112305,4.857059478759766,5190.92333984375,0
29,7,1,3,1,2,0,0,7,2,441,4,999,0,1,-0.09761546552181244,93.20167541503906,-41.99753189086914,4.075719356536865,5195.8671875,0
42,5,1,2,1,0,0,1,4,1,67,2,999,0,1,1.3968642950057983,94.46256256103516,-41.79890441894531,4.860141277313232,5228.02685546875,0
30,9,2,5,0,0,0,0,3,3,259,1,999,0,1,1.4,93.91841125488281,-42.69185256958008,4.965989112854004,5228.1,0
54,9,1,5,0,2,0,0,7,3,149,2,999,0,1,-0.09706559777259827,93.20065307617188,-42.006752014160156,4.155396461486816,5195.84375,0
44,1,1,0,0,2,2,1,6,1,124,2,999,0,1,1.0995113849639893,93.99329376220703,-36.39977264404297,4.854947566986084,5190.8330078125,0
31,2,2,2,0,0,0,1,6,2,183,1,999,0,1,1.0971438884735107,93.99205017089844,-36.41218185424805,4.85733699798584,5191.01220703125,0
45,7,1,3,1,2,2,0,1,1,213,2,999,0,1,1.3997976779937744,93.44377899169922,-36.107666015625,4.963703155517578,5227.9619140625,0
43,1,0,2,0,0,0,1,4,2,190,2,999,0,1,1.398171305656433,94.46373748779297,-41.79159927368164,4.953653812408447,5227.78564453125,0
32,0,2,3,0,0,0,1,6,3,247,2,999,0,1,1.0976163148880005,93.9947738647461,-36.410701751708984,4.849400043487549,5191.05029296875,0
44,0,2,6,0,2,0,0,7,4,132,1,998,0,1,-0.10312601923942566,93.20072937011719,-41.99406051635742,4.117672920227051,5195.98291015625,0
36,0,1,6,0,0,0,0,6,2,106,1,999,0,1,-1.7950491905212402,92.89371490478516,-46.198184967041016,1.2680885791778564,5099.38037109375,0
38,7,1,3,1,0,0,0,6,1,171,2,999,0,1,-1.7973674535751343,92.892822265625,-46.182552337646484,1.300795316696167,5099.13232421875,0
36,4,1,6,0,2,0,0,5,2,86,2,999,0,1,-1.7954542636871338,92.84530639648438,-49.99562454223633,1.5424096584320068,5099.1748046875,0
27,0,2,3,1,2,0,1,6,4,212,2,998,0,1,1.0979430675506592,93.99344635009766,-36.40784454345703,4.857876300811768,5191.04296875,0
29,0,1,6,0,2,0,0,7,4,118,1,999,0,1,-0.09987440705299377,93.2015151977539,-41.99312973022461,4.119514465332031,5195.72314453125,0
28,0,1,6,0,0,0,1,4,4,191,1,999,0,1,1.4,94.46372985839844,-41.80894088745117,4.956187725067139,5227.91650390625,0
33,1,1,1,1,0,2,0,3,1,111,2,999,0,1,1.3998777866363525,93.91706085205078,-42.70137405395508,4.956785202026367,5227.92578125,0
32,4,1,3,0,1,1,0,6,2,396,1,999,1,0,-1.8007146120071411,92.89459228515625,-46.195098876953125,1.2645363807678223,5099.06103515625,0
47,9,0,3,0,2,0,0,1,4,56,5,999,0,1,1.3967443704605103,93.44327545166016,-36.11509323120117,4.959671497344971,5228.1,0
32,9,2,5,0,0,0,1,4,1,128,1,999,0,1,1.4,94.46360778808594,-41.79844665527344,4.959414005279541,5228.0126953125,0
38,1,1,7,0,0,0,0,3,3,113,6,999,0,1,1.3987919092178345,93.9169692993164,-42.69841003417969,4.959662437438965,5228.00341796875,0
34,7,2,2,0,0,0,1,6,1,729,2,998,0,1,1.100691795349121,93.99295043945312,-36.41742706298828,4.858407497406006,5190.95849609375,0
44,1,1,2,1,2,0,0,3,1,162,2,999,0,1,1.396543264389038,93.9169921875,-42.68138122558594,4.959827423095703,5227.95166015625,0
47,1,1,3,0,0,0,0,6,4,327,1,999,1,0,-1.7994301319122314,92.89380645751953,-46.19503402709961,1.3325998783111572,5099.126953125,0
30,0,2,6,0,2,0,0,4,4,107,1,999,0,1,-2.8926424980163574,92.96375274658203,-40.80080795288086,1.2631878852844238,5076.34033203125,0
38,0,1,3,0,2,0,1,4,1,170,1,999,0,1,1.3991731405258179,94.46540832519531,-41.78799057006836,4.85965633392334,5227.92529296875,0
54,4,0,6,0,2,0,1,6,3,62,3,998,0,1,1.0989128351211548,93.99532318115234,-36.4022216796875,4.851993083953857,5190.974609375,0
36,0,2,6,0,2,0,1,6,4,126,1,999,0,1,1.1008843183517456,93.9957275390625,-36.40608215332031,4.855585098266602,5190.97265625,0
